Tienen;50,81057;4,93622;Frankrijk;1
Dilbeek;50,8464506;4,262063;India;1
Dilbeek;50,8464506;4,262063;Duitsland;1
Dilbeek;50,8464506;4,262063;Brazilië;1
Dilbeek;50,8464506;4,262063;Singapore;1
Dilbeek;50,8464506;4,262063;Italië;1
Dilbeek;50,8464506;4,262063;Spanje;1
Dilbeek;50,8464506;4,262063;Rusland;1
Dilbeek;50,8464506;4,262063;Zwitserland;1
Dilbeek;50,8464506;4,262063;Canada;1
Dilbeek;50,8464506;4,262063;Nederland;10
Dilbeek;50,8464506;4,262063;China;1
Dilbeek;50,8464506;4,262063;Frankrijk;1
Dilbeek;50,8464506;4,262063;Japan;1
Poperinge;50,8549596;2,7267929;Nederland;2
Poperinge;50,8549596;2,7267929;Frankrijk;1
Knokke-Heist;51,34635;3,28586;Nederland;1
Knokke-Heist;51,34635;3,28586;Oekraïne;1
Bonheiden;51,02221;4,54803;Nederland;1
Torhout;51,06498;3,10157;Bulgarije;1
Torhout;51,06498;3,10157;Bolivië;1
Torhout;51,06498;3,10157;Georgië;1
Torhout;51,06498;3,10157;Griekenland;1
Torhout;51,06498;3,10157;Spanje;1
Torhout;51,06498;3,10157;Nederland;3
Torhout;51,06498;3,10157;Luxemburg;1
Torhout;51,06498;3,10157;Taiwan;1
Torhout;51,06498;3,10157;Mexico;1
Torhout;51,06498;3,10157;Japan;1
Wevelgem;50,8089296;3,1836033;Duitsland;3
Wevelgem;50,8089296;3,1836033;Nederland;7
Wevelgem;50,8089296;3,1836033;Mexico;1
Wevelgem;50,8089296;3,1836033;Japan;8
Herk-de-Stad;50,93923;5,16712;Duitsland;6
Herk-de-Stad;50,93923;5,16712;Luxemburg;6
Herk-de-Stad;50,93923;5,16712;Oostenrijk;6
Herk-de-Stad;50,93923;5,16712;Nederland;7
Herk-de-Stad;50,93923;5,16712;Ierland;6
Herk-de-Stad;50,93923;5,16712;Frankrijk;6
Aarschot;50,9859959;4,8365218;Zweden;1
Aarschot;50,9859959;4,8365218;Oekraïne;1
Aarschot;50,9859959;4,8365218;Polen;2
Aarschot;50,9859959;4,8365218;Nederland;4
Aarschot;50,9859959;4,8365218;Frankrijk;1
Aarschot;50,9859959;4,8365218;Japan;1
Neerpelt;51,22724;5,43173;Duitsland;1
Neerpelt;51,22724;5,43173;Italië;1
Hechtel-Eksel;51,12509;5,3670663;Spanje;1
Melle;51,0036598;3,8003144;Nederland;1
Diksmuide;51,033331;2,8658393;Griekenland;1
Diksmuide;51,033331;2,8658393;Frankrijk;1
Beerse;51,31949;4,85482;India;2
Beerse;51,31949;4,85482;Nederland;9
Hamme;51,090201;4,1402689;Nederland;3
Hamme;51,090201;4,1402689;Frankrijk;1
Hamme;51,090201;4,1402689;Kroatië;1
Houthulst;50,9773679;2,9456829;Frankrijk;3
Geraardsbergen;50,7707354;3,8751639;Nederland;4
Geraardsbergen;50,7707354;3,8751639;Senegal;1
Geraardsbergen;50,7707354;3,8751639;Frankrijk;1
Overpelt;51,2102694;5,4225379;Nederland;5
Overpelt;51,2102694;5,4225379;Frankrijk;1
Overpelt;51,2102694;5,4225379;Oekraïne;1
Mol;51,191087;5,1170647;Nederland;12
Mol;51,191087;5,1170647;Turkije;1
Zedelgem;51,1421779;3,1368396;Oekraïne;1
Destelbergen;51,0609335;3,7977646;Nederland;1
Destelbergen;51,0609335;3,7977646;Frankrijk;1
Destelbergen;51,0609335;3,7977646;Zwitserland;1
Destelbergen;51,0609335;3,7977646;Canada;1
Vorst;50,8134333;4,3248344;Italië;2
Vorst;50,8134333;4,3248344;Frankrijk;2
Vorst;50,8134333;4,3248344;Zwitserland;1
Vorst;50,8134333;4,3248344;Canada;6
Mechelen;51,0258761;4,4775362;Marokko;8
Mechelen;51,0258761;4,4775362;Mali;1
Mechelen;51,0258761;4,4775362;Irak;3
Mechelen;51,0258761;4,4775362;Oekraïne;1
Mechelen;51,0258761;4,4775362;Spanje;1
Mechelen;51,0258761;4,4775362;Nederland;15
Mechelen;51,0258761;4,4775362;Zuid-Korea;1
Mechelen;51,0258761;4,4775362;Senegal;1
Mechelen;51,0258761;4,4775362;Mexico;1
Mechelen;51,0258761;4,4775362;Australië;7
Meise;50,9359353;4,3294598;Nederland;1
Meise;50,9359353;4,3294598;Ghana;1
Meise;50,9359353;4,3294598;Frankrijk;5
Sint-Agatha-Berchem;50,8657821;4,2925975;Duitsland;1
Sint-Agatha-Berchem;50,8657821;4,2925975;Armenië;1
Galmaarden;50,7529396;3,9709478;Nederland;2
Tongeren;50,78419;5,47449;Duitsland;1
Tongeren;50,78419;5,47449;Nederland;10
Tongeren;50,78419;5,47449;Frankrijk;1
Tongeren;50,78419;5,47449;Mali;1
Tongeren;50,78419;5,47449;Canada;1
Kruishoutem;50,904499;3,5281414;Rwanda;2
Kruishoutem;50,904499;3,5281414;Peru;2
Beringen;51,04793;5,21862;Nederland;2
Maasmechelen;50,9797558;5,7018474;Nederland;1
Zomergem;51,1192868;3,5644511;India;5
Zelzate;51,1987114;3,8119772;Spanje;1
Zelzate;51,1987114;3,8119772;Nederland;1
Lebbeke;51,0005702;4,1292201;Duitsland;2
Lebbeke;51,0005702;4,1292201;Nederland;2
Lebbeke;51,0005702;4,1292201;Zwitserland;2
Lebbeke;51,0005702;4,1292201;Italië;2
Liedekerke;50,86891;4,08729;Duitsland;1
Liedekerke;50,86891;4,08729;Nederland;5
Liedekerke;50,86891;4,08729;Oostenrijk;1
Liedekerke;50,86891;4,08729;Zwitserland;1
Kampenhout;50,94209;4,54981;Rusland;1
Ranst;51,1889958;4,5609189;Nederland;1
Beveren;51,2132494;4,2581649;Spanje;1
Beveren;51,2132494;4,2581649;Nederland;4
Beveren;51,2132494;4,2581649;Frankrijk;1
Beveren;51,2132494;4,2581649;Cuba;1
Beveren;51,2132494;4,2581649;Kroatië;1
Nazareth;50,9597541;3,5951314;Nederland;1
Moorslede;50,891147;3,0632369;Spanje;1
Eeklo;51,1852719;3,5638899;India;1
Eeklo;51,1852719;3,5638899;Nederland;6
Eeklo;51,1852719;3,5638899;China;1
Kortrijk;50,8194776;3,2577263;Singapore;2
Kortrijk;50,8194776;3,2577263;Brazilië;6
Kortrijk;50,8194776;3,2577263;Rwanda;2
Kortrijk;50,8194776;3,2577263;Spanje;2
Kortrijk;50,8194776;3,2577263;Vietnam;3
Kortrijk;50,8194776;3,2577263;Mexico;2
Kortrijk;50,8194776;3,2577263;Canada;2
Kortrijk;50,8194776;3,2577263;Polen;4
Kortrijk;50,8194776;3,2577263;Syrië;2
Kortrijk;50,8194776;3,2577263;Nederland;20
Kortrijk;50,8194776;3,2577263;Frankrijk;4
Kortrijk;50,8194776;3,2577263;Duitsland;5
Kortrijk;50,8194776;3,2577263;Italië;8
Kortrijk;50,8194776;3,2577263;Luxemburg;4
Kortrijk;50,8194776;3,2577263;Chili;1
Kortrijk;50,8194776;3,2577263;Rusland;2
Kortrijk;50,8194776;3,2577263;Denemarken;1
Kortrijk;50,8194776;3,2577263;India;1
Kortrijk;50,8194776;3,2577263;China;2
Kortrijk;50,8194776;3,2577263;Cuba;4
Kortrijk;50,8194776;3,2577263;Oostenrijk;1
Kortrijk;50,8194776;3,2577263;Egypte;1
Kortrijk;50,8194776;3,2577263;Japan;7
Sint-Amands;51,05595;4,20946;Nederland;1
Merelbeke;50,9945496;3,7456402;Venezuela;1
Merelbeke;50,9945496;3,7456402;Frankrijk;3
Oudenaarde;50,8469547;3,6013676;Duitsland;3
Oudenaarde;50,8469547;3,6013676;Nederland;7
Oudenaarde;50,8469547;3,6013676;Frankrijk;5
Oudenaarde;50,8469547;3,6013676;Canada;2
Kontich;51,1352386;4,4450065;Nederland;2
Kontich;51,1352386;4,4450065;Bermuda;10
Puurs;51,075;4,28925;Duitsland;5
Puurs;51,075;4,28925;Frankrijk;1
Puurs;51,075;4,28925;Nederland;5
Puurs;51,075;4,28925;Mexico;1
Puurs;51,075;4,28925;Australië;1
Puurs;51,075;4,28925;Canada;1
Oosterzele;50,9467651;3,8155053;India;1
Boom;51,08608;4,36633;Duitsland;2
Boom;51,08608;4,36633;Nederland;5
Diepenbeek;50,91083;5,41336;Nederland;1
Maldegem;51,2090702;3,44868;Spanje;1
Maldegem;51,2090702;3,44868;Portugal;1
Maldegem;51,2090702;3,44868;Frankrijk;2
Zonnebeke;50,8727216;2,9874808;Nederland;1
Willebroek;51,05983;4,36404;Nederland;3
Wuustwezel;51,38945;4,5912313;Nederland;5
Heusden-Zolder;51,0384819;5,2904127;Italië;3
Heusden-Zolder;51,0384819;5,2904127;Armenië;1
Heusden-Zolder;51,0384819;5,2904127;Nederland;1
Oostkamp;51,1545363;3,2332169;Brazilië;1
Peer;51,1329;5,4536;Nederland;1
Lanaken;50,8919647;5,6572276;Nederland;1
Kapelle-op-den-Bos;51,01324;4,35541;Nederland;9
Ledegem;50,8549568;3,1274573;Frankrijk;1
Borgloon;50,80613;5,34302;Nederland;3
Putte;51,05476;4,62867;Ierland;5
Putte;51,05476;4,62867;Japan;1
Temse;51,12955;4,21275;Oostenrijk;5
Temse;51,12955;4,21275;Nederland;3
Temse;51,12955;4,21275;Nepal;1
Temse;51,12955;4,21275;Frankrijk;1
Temse;51,12955;4,21275;Australië;5
Beernem;51,1424568;3,3409522;Nederland;1
As;51,0079961;5,5840068;Nederland;1
Rijkevorsel;51,34806;4,76054;Nederland;1
Oostende;51,21543;2,928656;Duitsland;2
Oostende;51,21543;2,928656;Italië;1
Oostende;51,21543;2,928656;Frankrijk;3
Oostende;51,21543;2,928656;Luxemburg;1
Oostende;51,21543;2,928656;Singapore;1
Oostende;51,21543;2,928656;Irak;1
Oostende;51,21543;2,928656;Oekraïne;1
Oostende;51,21543;2,928656;Spanje;1
Oostende;51,21543;2,928656;Rusland;2
Oostende;51,21543;2,928656;Egypte;1
Oostende;51,21543;2,928656;Vietnam;1
Oostende;51,21543;2,928656;China;1
Oostende;51,21543;2,928656;Oostenrijk;1
Oostende;51,21543;2,928656;Rwanda;1
Oostende;51,21543;2,928656;Afghanistan;1
Oostende;51,21543;2,928656;Polen;2
Oostende;51,21543;2,928656;Nederland;22
Oostende;51,21543;2,928656;Canada;1
Oostende;51,21543;2,928656;Brazilië;3
Oostende;51,21543;2,928656;Japan;2
Aartselaar;51,1340539;4,3844742;Nederland;1
