,Gemeente,Latitude,Longitude,Provincie,Continent,Land,Discipline,Frequentie
6912,Wevelgem,50.8089296,3.1836033,West Flanders,Centraal-Amerika,Mexico,Concert,0
6913,Wevelgem,50.8089296,3.1836033,West Flanders,Centraal-Amerika,Mexico,Tentoonstelling,0
6914,Wevelgem,50.8089296,3.1836033,West Flanders,Centraal-Amerika,Mexico,podium,1
6915,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Nederland,Concert,3
6916,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Nederland,Tentoonstelling,0
6917,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Nederland,podium,0
6918,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Italië,Concert,0
6919,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Italië,Tentoonstelling,0
6920,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Italië,podium,2
6921,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Duitsland,Concert,1
6922,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Duitsland,Tentoonstelling,0
6923,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Duitsland,podium,0
6924,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Letland,Concert,0
6925,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Letland,Tentoonstelling,0
6926,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Letland,podium,1
6927,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Rusland,Concert,0
6928,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Rusland,Tentoonstelling,0
6929,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Rusland,podium,1
6930,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Oostenrijk,Concert,0
6931,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Oostenrijk,Tentoonstelling,0
6932,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Oostenrijk,podium,2
6933,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Frankrijk,Concert,0
6934,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Frankrijk,Tentoonstelling,2
6935,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Frankrijk,podium,0
6936,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Verenigd Koninkrijk,Concert,1
6937,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,0
6938,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Verenigd Koninkrijk,podium,0
6939,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Litouwen,Concert,0
6940,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Litouwen,Tentoonstelling,1
6941,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Litouwen,podium,0
6942,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Spanje,Concert,1
6943,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Spanje,Tentoonstelling,0
6944,Wevelgem,50.8089296,3.1836033,West Flanders,Europa,Spanje,podium,0
6945,Diksmuide,51.033331,2.8658393,West Flanders,Noord-Amerika,Canada,Concert,0
6946,Diksmuide,51.033331,2.8658393,West Flanders,Noord-Amerika,Canada,Tentoonstelling,1
6947,Diksmuide,51.033331,2.8658393,West Flanders,Noord-Amerika,Canada,podium,0
6948,Diksmuide,51.033331,2.8658393,West Flanders,Noord-Amerika,Verenigde Staten,Concert,0
6949,Diksmuide,51.033331,2.8658393,West Flanders,Noord-Amerika,Verenigde Staten,Tentoonstelling,1
6950,Diksmuide,51.033331,2.8658393,West Flanders,Noord-Amerika,Verenigde Staten,podium,0
6951,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Nederland,Concert,0
6952,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Nederland,Tentoonstelling,2
6953,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Nederland,podium,0
6954,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Duitsland,Concert,0
6955,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Duitsland,Tentoonstelling,1
6956,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Duitsland,podium,0
6957,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Letland,Concert,0
6958,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Letland,Tentoonstelling,0
6959,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Letland,podium,1
6960,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Griekenland,Concert,0
6961,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Griekenland,Tentoonstelling,0
6962,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Griekenland,podium,2
6963,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Rusland,Concert,1
6964,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Rusland,Tentoonstelling,0
6965,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Rusland,podium,0
6966,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Georgië,Concert,1
6967,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Georgië,Tentoonstelling,0
6968,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Georgië,podium,0
6969,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Frankrijk,Concert,0
6970,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Frankrijk,Tentoonstelling,3
6971,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Frankrijk,podium,0
6972,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Verenigd Koninkrijk,Concert,0
6973,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,3
6974,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Verenigd Koninkrijk,podium,0
6975,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Luxemburg,Concert,0
6976,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Luxemburg,Tentoonstelling,1
6977,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Luxemburg,podium,0
6978,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Spanje,Concert,2
6979,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Spanje,Tentoonstelling,0
6980,Diksmuide,51.033331,2.8658393,West Flanders,Europa,Spanje,podium,0
6981,Diksmuide,51.033331,2.8658393,West Flanders,Afrika,Seychellen,Concert,0
6982,Diksmuide,51.033331,2.8658393,West Flanders,Afrika,Seychellen,Tentoonstelling,0
6983,Diksmuide,51.033331,2.8658393,West Flanders,Afrika,Seychellen,podium,1
6984,Gingelom,50.74988,5.1332,Limburg,Noord-Amerika,Verenigde Staten,Concert,0
6985,Gingelom,50.74988,5.1332,Limburg,Noord-Amerika,Verenigde Staten,Tentoonstelling,1
6986,Gingelom,50.74988,5.1332,Limburg,Noord-Amerika,Verenigde Staten,podium,0
6987,Nazareth,50.9597541,3.5951314,East Flanders,Noord-Amerika,Verenigde Staten,Concert,0
6988,Nazareth,50.9597541,3.5951314,East Flanders,Noord-Amerika,Verenigde Staten,Tentoonstelling,0
6989,Nazareth,50.9597541,3.5951314,East Flanders,Noord-Amerika,Verenigde Staten,podium,2
6990,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Nederland,Concert,0
6991,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Nederland,Tentoonstelling,0
6992,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Nederland,podium,1
6993,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Zwitserland,Concert,0
6994,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Zwitserland,Tentoonstelling,1
6995,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Zwitserland,podium,0
6996,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Duitsland,Concert,0
6997,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Duitsland,Tentoonstelling,1
6998,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Duitsland,podium,0
6999,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Frankrijk,Concert,0
7000,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Frankrijk,Tentoonstelling,1
7001,Nazareth,50.9597541,3.5951314,East Flanders,Europa,Frankrijk,podium,0
7002,Nazareth,50.9597541,3.5951314,East Flanders,Afrika,Zuid-Afrika,Concert,0
7003,Nazareth,50.9597541,3.5951314,East Flanders,Afrika,Zuid-Afrika,Tentoonstelling,2
7004,Nazareth,50.9597541,3.5951314,East Flanders,Afrika,Zuid-Afrika,podium,0
7005,Lint,51.1272719,4.4967604,Antwerp,Azië,India,Concert,0
7006,Lint,51.1272719,4.4967604,Antwerp,Azië,India,Tentoonstelling,1
7007,Lint,51.1272719,4.4967604,Antwerp,Azië,India,podium,0
7008,Lint,51.1272719,4.4967604,Antwerp,Azië,Japan,Concert,0
7009,Lint,51.1272719,4.4967604,Antwerp,Azië,Japan,Tentoonstelling,0
7010,Lint,51.1272719,4.4967604,Antwerp,Azië,Japan,podium,1
7011,Lint,51.1272719,4.4967604,Antwerp,Europa,Nederland,Concert,0
7012,Lint,51.1272719,4.4967604,Antwerp,Europa,Nederland,Tentoonstelling,0
7013,Lint,51.1272719,4.4967604,Antwerp,Europa,Nederland,podium,1
7014,Lint,51.1272719,4.4967604,Antwerp,Europa,Duitsland,Concert,0
7015,Lint,51.1272719,4.4967604,Antwerp,Europa,Duitsland,Tentoonstelling,0
7016,Lint,51.1272719,4.4967604,Antwerp,Europa,Duitsland,podium,2
7017,Lint,51.1272719,4.4967604,Antwerp,Europa,Frankrijk,Concert,0
7018,Lint,51.1272719,4.4967604,Antwerp,Europa,Frankrijk,Tentoonstelling,0
7019,Lint,51.1272719,4.4967604,Antwerp,Europa,Frankrijk,podium,2
7020,Lint,51.1272719,4.4967604,Antwerp,Europa,Letland,Concert,0
7021,Lint,51.1272719,4.4967604,Antwerp,Europa,Letland,Tentoonstelling,0
7022,Lint,51.1272719,4.4967604,Antwerp,Europa,Letland,podium,2
7023,Lille,51.2420452,4.8232254,Antwerp,Afrika,Congo-Kinshasa,Concert,0
7024,Lille,51.2420452,4.8232254,Antwerp,Afrika,Congo-Kinshasa,Tentoonstelling,1
7025,Lille,51.2420452,4.8232254,Antwerp,Afrika,Congo-Kinshasa,podium,0
7026,Lille,51.2420452,4.8232254,Antwerp,Azië,China,Concert,0
7027,Lille,51.2420452,4.8232254,Antwerp,Azië,China,Tentoonstelling,1
7028,Lille,51.2420452,4.8232254,Antwerp,Azië,China,podium,0
7029,Lille,51.2420452,4.8232254,Antwerp,Europa,Frankrijk,Concert,0
7030,Lille,51.2420452,4.8232254,Antwerp,Europa,Frankrijk,Tentoonstelling,1
7031,Lille,51.2420452,4.8232254,Antwerp,Europa,Frankrijk,podium,0
7032,Lille,51.2420452,4.8232254,Antwerp,Europa,Rusland,Concert,0
7033,Lille,51.2420452,4.8232254,Antwerp,Europa,Rusland,Tentoonstelling,0
7034,Lille,51.2420452,4.8232254,Antwerp,Europa,Rusland,podium,15
7035,Brecht,51.3496533,4.6377227,Antwerp,Europa,Nederland,Concert,0
7036,Brecht,51.3496533,4.6377227,Antwerp,Europa,Nederland,Tentoonstelling,0
7037,Brecht,51.3496533,4.6377227,Antwerp,Europa,Nederland,podium,3
7038,Brecht,51.3496533,4.6377227,Antwerp,Europa,Frankrijk,Concert,0
7039,Brecht,51.3496533,4.6377227,Antwerp,Europa,Frankrijk,Tentoonstelling,0
7040,Brecht,51.3496533,4.6377227,Antwerp,Europa,Frankrijk,podium,2
7041,Brecht,51.3496533,4.6377227,Antwerp,Europa,Verenigd Koninkrijk,Concert,0
7042,Brecht,51.3496533,4.6377227,Antwerp,Europa,Verenigd Koninkrijk,Tentoonstelling,0
7043,Brecht,51.3496533,4.6377227,Antwerp,Europa,Verenigd Koninkrijk,podium,1
7044,Brecht,51.3496533,4.6377227,Antwerp,Europa,Letland,Concert,0
7045,Brecht,51.3496533,4.6377227,Antwerp,Europa,Letland,Tentoonstelling,0
7046,Brecht,51.3496533,4.6377227,Antwerp,Europa,Letland,podium,1
7047,Brecht,51.3496533,4.6377227,Antwerp,Europa,Griekenland,Concert,0
7048,Brecht,51.3496533,4.6377227,Antwerp,Europa,Griekenland,Tentoonstelling,0
7049,Brecht,51.3496533,4.6377227,Antwerp,Europa,Griekenland,podium,1
7050,Temse,51.12955,4.21275,East Flanders,Oceanië,Australië,Concert,0
7051,Temse,51.12955,4.21275,East Flanders,Oceanië,Australië,Tentoonstelling,0
7052,Temse,51.12955,4.21275,East Flanders,Oceanië,Australië,podium,5
7053,Temse,51.12955,4.21275,East Flanders,Noord-Amerika,Verenigde Staten,Concert,0
7054,Temse,51.12955,4.21275,East Flanders,Noord-Amerika,Verenigde Staten,Tentoonstelling,0
7055,Temse,51.12955,4.21275,East Flanders,Noord-Amerika,Verenigde Staten,podium,1
7056,Temse,51.12955,4.21275,East Flanders,Azië,Nepal,Concert,0
7057,Temse,51.12955,4.21275,East Flanders,Azië,Nepal,Tentoonstelling,0
7058,Temse,51.12955,4.21275,East Flanders,Azië,Nepal,podium,1
7059,Temse,51.12955,4.21275,East Flanders,Azië,Thailand,Concert,0
7060,Temse,51.12955,4.21275,East Flanders,Azië,Thailand,Tentoonstelling,1
7061,Temse,51.12955,4.21275,East Flanders,Azië,Thailand,podium,0
7062,Temse,51.12955,4.21275,East Flanders,Europa,Nederland,Concert,0
7063,Temse,51.12955,4.21275,East Flanders,Europa,Nederland,Tentoonstelling,2
7064,Temse,51.12955,4.21275,East Flanders,Europa,Nederland,podium,0
7065,Temse,51.12955,4.21275,East Flanders,Europa,Italië,Concert,0
7066,Temse,51.12955,4.21275,East Flanders,Europa,Italië,Tentoonstelling,0
7067,Temse,51.12955,4.21275,East Flanders,Europa,Italië,podium,5
7068,Temse,51.12955,4.21275,East Flanders,Europa,Duitsland,Concert,0
7069,Temse,51.12955,4.21275,East Flanders,Europa,Duitsland,Tentoonstelling,1
7070,Temse,51.12955,4.21275,East Flanders,Europa,Duitsland,podium,0
7071,Temse,51.12955,4.21275,East Flanders,Europa,Malta,Concert,0
7072,Temse,51.12955,4.21275,East Flanders,Europa,Malta,Tentoonstelling,1
7073,Temse,51.12955,4.21275,East Flanders,Europa,Malta,podium,0
7074,Temse,51.12955,4.21275,East Flanders,Europa,Letland,Concert,0
7075,Temse,51.12955,4.21275,East Flanders,Europa,Letland,Tentoonstelling,1
7076,Temse,51.12955,4.21275,East Flanders,Europa,Letland,podium,0
7077,Temse,51.12955,4.21275,East Flanders,Europa,Rusland,Concert,0
7078,Temse,51.12955,4.21275,East Flanders,Europa,Rusland,Tentoonstelling,0
7079,Temse,51.12955,4.21275,East Flanders,Europa,Rusland,podium,1
7080,Temse,51.12955,4.21275,East Flanders,Europa,Oostenrijk,Concert,0
7081,Temse,51.12955,4.21275,East Flanders,Europa,Oostenrijk,Tentoonstelling,0
7082,Temse,51.12955,4.21275,East Flanders,Europa,Oostenrijk,podium,5
7083,Temse,51.12955,4.21275,East Flanders,Europa,Finland,Concert,0
7084,Temse,51.12955,4.21275,East Flanders,Europa,Finland,Tentoonstelling,0
7085,Temse,51.12955,4.21275,East Flanders,Europa,Finland,podium,1
7086,Temse,51.12955,4.21275,East Flanders,Europa,Frankrijk,Concert,0
7087,Temse,51.12955,4.21275,East Flanders,Europa,Frankrijk,Tentoonstelling,3
7088,Temse,51.12955,4.21275,East Flanders,Europa,Frankrijk,podium,0
7089,Temse,51.12955,4.21275,East Flanders,Europa,Verenigd Koninkrijk,Concert,0
7090,Temse,51.12955,4.21275,East Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,1
7091,Temse,51.12955,4.21275,East Flanders,Europa,Verenigd Koninkrijk,podium,0
7092,Temse,51.12955,4.21275,East Flanders,Europa,Spanje,Concert,0
7093,Temse,51.12955,4.21275,East Flanders,Europa,Spanje,Tentoonstelling,1
7094,Temse,51.12955,4.21275,East Flanders,Europa,Spanje,podium,0
7095,Gistel,51.1562658,2.9676422,West Flanders,Noord-Amerika,Canada,Concert,0
7096,Gistel,51.1562658,2.9676422,West Flanders,Noord-Amerika,Canada,Tentoonstelling,0
7097,Gistel,51.1562658,2.9676422,West Flanders,Noord-Amerika,Canada,podium,1
7098,Gistel,51.1562658,2.9676422,West Flanders,Europa,Estland,Concert,0
7099,Gistel,51.1562658,2.9676422,West Flanders,Europa,Estland,Tentoonstelling,1
7100,Gistel,51.1562658,2.9676422,West Flanders,Europa,Estland,podium,0
7101,Gistel,51.1562658,2.9676422,West Flanders,Europa,Nederland,Concert,0
7102,Gistel,51.1562658,2.9676422,West Flanders,Europa,Nederland,Tentoonstelling,0
7103,Gistel,51.1562658,2.9676422,West Flanders,Europa,Nederland,podium,1
7104,Gistel,51.1562658,2.9676422,West Flanders,Europa,Duitsland,Concert,0
7105,Gistel,51.1562658,2.9676422,West Flanders,Europa,Duitsland,Tentoonstelling,0
7106,Gistel,51.1562658,2.9676422,West Flanders,Europa,Duitsland,podium,1
7107,Gistel,51.1562658,2.9676422,West Flanders,Europa,Frankrijk,Concert,0
7108,Gistel,51.1562658,2.9676422,West Flanders,Europa,Frankrijk,Tentoonstelling,2
7109,Gistel,51.1562658,2.9676422,West Flanders,Europa,Frankrijk,podium,0
7110,Hooglede,50.9786175,3.0815036,West Flanders,Europa,Tsjechië,Concert,0
7111,Hooglede,50.9786175,3.0815036,West Flanders,Europa,Tsjechië,Tentoonstelling,0
7112,Hooglede,50.9786175,3.0815036,West Flanders,Europa,Tsjechië,podium,1
7113,Sint-Gillis,50.8301436,4.3402184,Brussels,Centraal-Amerika,Cuba,Concert,1
7114,Sint-Gillis,50.8301436,4.3402184,Brussels,Centraal-Amerika,Cuba,Tentoonstelling,0
7115,Sint-Gillis,50.8301436,4.3402184,Brussels,Centraal-Amerika,Cuba,podium,0
7116,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Ghana,Concert,1
7117,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Ghana,Tentoonstelling,0
7118,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Ghana,podium,0
7119,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Tsjaad,Concert,0
7120,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Tsjaad,Tentoonstelling,1
7121,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Tsjaad,podium,0
7122,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Niger,Concert,0
7123,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Niger,Tentoonstelling,1
7124,Sint-Gillis,50.8301436,4.3402184,Brussels,Afrika,Niger,podium,0
7125,Sint-Gillis,50.8301436,4.3402184,Brussels,Noord-Amerika,Verenigde Staten,Concert,0
7126,Sint-Gillis,50.8301436,4.3402184,Brussels,Noord-Amerika,Verenigde Staten,Tentoonstelling,10
7127,Sint-Gillis,50.8301436,4.3402184,Brussels,Noord-Amerika,Verenigde Staten,podium,0
7128,Sint-Gillis,50.8301436,4.3402184,Brussels,Zuid-Amerika,Chili,Concert,0
7129,Sint-Gillis,50.8301436,4.3402184,Brussels,Zuid-Amerika,Chili,Tentoonstelling,2
7130,Sint-Gillis,50.8301436,4.3402184,Brussels,Zuid-Amerika,Chili,podium,0
7131,Sint-Gillis,50.8301436,4.3402184,Brussels,Zuid-Amerika,Ecuador,Concert,0
7132,Sint-Gillis,50.8301436,4.3402184,Brussels,Zuid-Amerika,Ecuador,Tentoonstelling,1
7133,Sint-Gillis,50.8301436,4.3402184,Brussels,Zuid-Amerika,Ecuador,podium,0
7134,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Jordanië,Concert,0
7135,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Jordanië,Tentoonstelling,1
7136,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Jordanië,podium,0
7137,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,China,Concert,0
7138,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,China,Tentoonstelling,14
7139,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,China,podium,0
7140,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Israël,Concert,0
7141,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Israël,Tentoonstelling,2
7142,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Israël,podium,0
7143,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Palestina,Concert,0
7144,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Palestina,Tentoonstelling,1
7145,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Palestina,podium,0
7146,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Japan,Concert,0
7147,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Japan,Tentoonstelling,4
7148,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Japan,podium,0
7149,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Myanmar,Concert,0
7150,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Myanmar,Tentoonstelling,1
7151,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,Myanmar,podium,0
7152,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,India,Concert,1
7153,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,India,Tentoonstelling,0
7154,Sint-Gillis,50.8301436,4.3402184,Brussels,Azië,India,podium,0
7155,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Italië,Concert,0
7156,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Italië,Tentoonstelling,4
7157,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Italië,podium,0
7158,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Letland,Concert,0
7159,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Letland,Tentoonstelling,1
7160,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Letland,podium,0
7161,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Finland,Concert,1
7162,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Finland,Tentoonstelling,0
7163,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Finland,podium,0
7164,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Estland,Concert,1
7165,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Estland,Tentoonstelling,0
7166,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Estland,podium,0
7167,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Frankrijk,Concert,0
7168,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Frankrijk,Tentoonstelling,5
7169,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Frankrijk,podium,0
7170,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Spanje,Concert,0
7171,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Spanje,Tentoonstelling,0
7172,Sint-Gillis,50.8301436,4.3402184,Brussels,Europa,Spanje,podium,2
7173,Bertem,50.8644751,4.6303588,Flemish Brabant,Noord-Amerika,Verenigde Staten,Concert,0
7174,Bertem,50.8644751,4.6303588,Flemish Brabant,Noord-Amerika,Verenigde Staten,Tentoonstelling,1
7175,Bertem,50.8644751,4.6303588,Flemish Brabant,Noord-Amerika,Verenigde Staten,podium,0
7176,Oostkamp,51.1545363,3.2332169,West Flanders,Europa,Nederland,Concert,0
7177,Oostkamp,51.1545363,3.2332169,West Flanders,Europa,Nederland,Tentoonstelling,1
7178,Oostkamp,51.1545363,3.2332169,West Flanders,Europa,Nederland,podium,0
7179,Oostkamp,51.1545363,3.2332169,West Flanders,Europa,Verenigd Koninkrijk,Concert,0
7180,Oostkamp,51.1545363,3.2332169,West Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,1
7181,Oostkamp,51.1545363,3.2332169,West Flanders,Europa,Verenigd Koninkrijk,podium,0
7182,Oostkamp,51.1545363,3.2332169,West Flanders,Zuid-Amerika,Brazilië,Concert,0
7183,Oostkamp,51.1545363,3.2332169,West Flanders,Zuid-Amerika,Brazilië,Tentoonstelling,0
7184,Oostkamp,51.1545363,3.2332169,West Flanders,Zuid-Amerika,Brazilië,podium,1
7185,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Nederland,Concert,0
7186,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Nederland,Tentoonstelling,0
7187,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Nederland,podium,5
7188,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Tsjechië,Concert,0
7189,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Tsjechië,Tentoonstelling,0
7190,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Tsjechië,podium,4
7191,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Duitsland,Concert,0
7192,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Duitsland,Tentoonstelling,1
7193,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Duitsland,podium,0
7194,Herk-de-Stad,50.93923,5.16712,Limburg,Europa,Oostenrijk,Concert,0
